Id,Prediction
8186,3145660.73380961
8187,4590993.42042326
8188,3670603.93918812
8189,3460627.21967691
8190,4356294.1844132
8191,4282679.53671961
8192,3989077.45755972
8193,3447907.99553215
8194,4623898.95831686
8195,2966896.31399723
8196,5006327.48676218
8197,3395212.60930678
8198,3170822.74545238
8199,3964486.42055515
8200,3898314.56765821
8201,4835425.43509677
8202,4506172.17151807
8203,4557918.63857547
8204,2475225.04292017
8205,4551518.21168244
8206,5033184.21526664
8207,4428643.17537774
8208,4229133.77085953
8209,3401540.73860477
8210,3533092.49360592
8211,4817824.24679712
8212,4116461.7883413
8213,4121049.88356797
8214,4594270.20873874
8215,3369549.42142346
8216,3720316.32728872
8217,3329155.38908952
8218,2656836.19420973
8219,5119092.1531859
8220,3569123.2665592
8221,4471570.25069899
8222,4775519.50952956
8223,3710664.53423486
8224,3955783.21264133
8225,4397575.18731277
8226,3860014.38046364
8227,4516510.48283651
8228,4703078.83870024
8229,3458589.95241086
8230,4490002.94405597
8231,4849401.99679984
8232,4051940.62816259
8233,4442783.53262447
8234,3195567.67703537
8235,2855903.99647997
8236,4272368.94524769
8237,4286789.49718748
8238,4851983.58978931
8239,4892701.82264206
8240,4067114.73390188
8241,3097044.24095553
8242,3457431.98241272
8243,5403812.96703986
8244,4142652.13221251
8245,4267074.16352479
8246,3706657.67391453
8247,4080468.84636962
8248,4195666.48709461
8249,3938416.76497814
8250,3717280.68539329
8251,4436090.88649556
8252,4359016.17401282
8253,4591615.47327225
8254,4446067.43338536
8255,5223362.02064444
8256,3689584.16342612
8257,4704614.13204336
8258,5049270.96469809
8259,4232272.90805369
8260,3830082.3364968
8261,3704531.15805766
8262,3821519.0674475
8263,3470557.99048215
8264,4563266.30426165
8265,4405358.48636951
8266,4169554.75135243
8267,4563305.9789643
8268,4242876.98142309
8269,3201810.7173978
8270,4500476.1714546
8271,4359082.44392695
8272,4817181.58170626
8273,5056100.62564475
8274,3854943.75418349
8275,4379009.80410684
8276,4548270.26151444
8277,4304274.94955546
8278,4288687.29476166
8279,4005568.77414211
8280,4813727.39879611
8281,3393452.02170551
8282,4903837.11353
8283,4938732.1693784
8284,4058621.39540513
8285,5479082.83000316
8286,4106979.36920701
8287,4020173.89060324
8288,3836488.26464219
8289,4352175.3778528
8290,4515856.24752254
8291,4452454.14013897
8292,2808490.20866304
8293,4277051.79407416
8294,4655331.41743141
8295,4944389.20599602
8296,4629126.61083563
8297,4842602.34641801
8298,4625927.54810818
8299,4392209.51680019
8300,2960398.79329235
8301,4162519.00740876
8302,4442776.27362301
8303,3423301.81397974
8304,3357331.86410211
8305,4832476.87067431
8306,5053330.01385349
8307,4816828.38344116
8308,4573322.05447332
8309,3655352.50304264
8310,5336558.91073598
8311,3220255.85536377
8312,3234011.38088733
8313,3198524.43738841
8314,3501816.55842761
8315,4863212.32674942
8316,4246206.33523543
8317,3181294.26159423
8318,4197548.07977527
8319,4011768.59963592
8320,4369860.68338675
8321,4615947.4765006
8322,3841056.28400948
8323,5244246.98116672
8324,4626727.94350123
8325,2591505.73494464
8326,4206596.1115116
8327,3643479.62038734
8328,2857711.70619196
8329,4342672.59924292
8330,4963345.57742516
8331,4492448.28478219
8332,3926402.09262465
8333,3716167.65803296
8334,4063725.26412932
8335,3220811.35894367
8336,3377383.24979796
8337,3634832.81091835
8338,3202921.64113781
8339,3185166.19401927
8340,3547213.21891578
8341,2906551.68817024
8342,4074052.23190481
8343,5173363.16988021
8344,4818492.28526628
8345,4361359.41491163
8346,2864563.00214332
8347,4115221.67815571
8348,3896739.12267963
8349,4979437.21532336
8350,4054520.51510304
8351,4567100.1995577
8352,4706153.58500614
8353,4213701.39225023
8354,5209073.09635028
8355,4806907.17327502
8356,4311245.81803038
8357,4768753.85496294
8358,2992019.91834552
8359,4157410.06303872
8360,4893293.69348598
8361,3645697.29049131
8362,4261699.72743115
8363,4395932.08156982
8364,4305948.27819122
8365,4758739.04163128
8366,5244066.93519005
8367,4829342.02306569
8368,3902666.35893767
8369,3981208.89581388
8370,4316790.03192401
8371,4863658.50446551
8372,3807641.26543061
8373,3189189.56214886
8374,4542715.38930015
8375,4946869.90978013
8376,3704667.24015845
8377,4873675.29794471
8378,4125060.45091828
8379,3131859.19483212
8380,4793155.90054149
8381,2842756.89650694
8382,3946672.84987228
8383,4059960.13558715
8384,5002398.45919596
8385,4853463.33122108
8386,3497254.63290934
8387,3778212.25778971
8388,3679564.48324899
8389,4361744.77443518
8390,4731969.78323492
8391,4465899.83347579
8392,4022965.02245692
8393,4706728.41813802
8394,5444381.99517905
8395,4388103.66650677
8396,4058822.00398084
8397,3675040.8886631
8398,3000077.0922821
8399,4614566.80462998
8400,3504980.73506607
8401,3999166.80118024
8402,4280283.99112619
8403,4817210.93500841
8404,3260644.34041414
8405,4985450.72919307
8406,5391703.89243986
8407,4483819.90271869
8408,4997215.08234389
8409,4274827.27074373
8410,4104982.89756287
8411,3704561.83194778
8412,4675356.76770374
8413,4760110.28898838
8414,5148338.26552374
8415,4434675.61236885
8416,4415571.60450064
8417,2791768.41997652
8418,3147573.31390977
8419,4273689.33605126
8420,4164426.67441537
8421,3571011.2286774
8422,4180579.31347433
8423,2995166.48666865
8424,2936530.63621507
8425,3611891.23854143
8426,3985862.19473477
8427,4152983.38474528
8428,3897455.92222888
8429,4895601.1724239
8430,4871629.71341815
8431,4575215.48843758
8432,4190676.75828949
8433,4365007.77252522
8434,5122869.75972006
8435,4966762.99274244
8436,3364111.11196861
8437,4501027.60825732
8438,3309411.87403546
8439,4355621.5083634
8440,4115864.48374316
8441,2539686.90994019
8442,3654692.34370571
8443,4630088.74503252
8444,5456706.40223473
8445,5590793.06379306
8446,4544573.4236065
8447,5236353.98054011
8448,4882622.71100816
8449,4979018.47765524
8450,4676503.23444188
8451,3827214.19872662
8452,4204173.06388557
8453,4666089.09614249
8454,2866234.15498168
8455,4737624.43485195
8456,4000858.83858219
8457,3230301.67530646
8458,3560354.2261854
8459,2975072.39469831
8460,4954039.84980568
8461,4627739.4995829
8462,3428053.92699059
8463,4613062.07476367
8464,4395614.9707205
8465,3918746.03151181
8466,4697463.0735561
8467,4813339.79266742
8468,4434562.72035985
8469,4253621.55868408
8470,3500464.54191836
8471,4327807.19462102
8472,3571978.85478146
8473,4093947.8151221
8474,4699955.73200754
8475,4956905.3906183
8476,3265069.87768817
8477,3853304.71040519
8478,3487232.24690988
8479,4581701.91417766
8480,2905288.55539766
8481,4973490.44345546
8482,3752196.4275938
8483,2959293.04248527
8484,4327932.54948417
8485,4590293.67941703
8486,3796220.09548158
8487,2973777.08211319
8488,3703406.70907412
8489,3649362.7102905
8490,5036746.2407246
8491,3414231.74962874
8492,4321623.20479076
8493,4569609.39915898
8494,2998690.99295225
8495,5191375.10247198
8496,4298389.48831019
8497,3084096.37582147
8498,2670240.26396647
8499,3305988.11666386
8500,4743931.35660919
8501,3399499.98345446
8502,3100478.36366745
8503,2571490.92430571
8504,4734888.93163702
8505,3417131.90082202
8506,4434369.21760345
8507,4471160.41671477
8508,3927861.77952189
8509,4363484.89560709
8510,4728747.95839982
8511,5591012.32927081
8512,4240207.78090243
8513,4021928.20692689
8514,4693684.44190864
8515,4972434.88565393
8516,4795173.06896388
8517,3442133.63699605
8518,4090724.43389501
8519,4123835.74694446
8520,3532241.31839064
8521,2780563.33448286
8522,4289735.78601985
8523,4122336.0411538
8524,3378103.49823535
8525,2876980.51871136
8526,4651425.58132692
8527,2990607.5640673
8528,4784417.9941491
8529,5178990.27579091
8530,4365915.53228235
8531,3971081.95360534
8532,3601347.99814938
8533,3834215.35367528
8534,3621649.32983702
8535,3971850.80647541
8536,3819754.65476253
8537,4528388.36865243
8538,3337170.35728909
8539,3233611.44256896
8540,4252756.10310269
8541,5462930.99490195
8542,2887487.35966548
8543,3321140.86642086
8544,4646379.15436624
8545,5321923.22525344
8546,4175373.76205274
8547,4576633.08692419
8548,4618163.84052205
8549,3433772.01979786
8550,2860697.32564858
8551,5631353.25943507
8552,3151627.59685501
8553,2976908.4748194
8554,3475537.02559473
8555,3890420.50708343
8556,3128063.77731502
8557,3384823.50203484
8558,3057869.62399427
8559,4963965.50307204
8560,4546595.92984931
8561,3640739.02697976
8562,4801931.34742224
8563,4660212.75026884
8564,3574533.32697067
8565,4241092.08027769
8566,5193485.93468116
8567,3976089.72634716
8568,2988143.15655845
8569,3754741.20159252
8570,5196366.09262287
8571,2826195.75145534
8572,4052043.68419864
8573,4999480.29487927
8574,4248988.89289832
8575,4318300.88692322
8576,4355670.04581341
8577,3782396.43418821
8578,3659579.90762813
8579,4414987.06141519
8580,3478784.12529726
8581,3645624.54499862
8582,4551335.81375296
8583,3213868.9887542
8584,4059313.75422605
8585,4036910.15199371
8586,5394065.78946366
8587,4008113.71072162
8588,3357886.28746736
8589,4720682.74583334
8590,5194097.57519666
8591,3232209.5641201
8592,3872257.10703264
8593,3845968.19507423
8594,4408344.93089907
8595,4761534.61558386
8596,3628653.81996518
8597,4226033.99608205
8598,3976084.98845045
8599,4811685.26559153
8600,4494878.19038978
8601,4109240.72688801
8602,3696007.95131197
8603,4303055.6636787
8604,2759601.95870965
8605,3351685.6280211
8606,4000510.40025275
8607,4503949.99764004
8608,4469458.20353223
8609,3556040.32582981
8610,4910598.49650121
8611,4674073.91261689
8612,3618509.73989782
8613,4681265.43011185
8614,5225653.75035364
8615,4613079.0224578
8616,4801307.66527256
8617,3675734.50248563
8618,4823298.37725052
8619,4613594.51685695
8620,3746607.72859859
8621,4606273.79139382
8622,4644440.04793026
8623,3804234.75904745
8624,3673100.97733161
8625,4703846.76945678
8626,4934762.48731958
8627,4455089.32036748
8628,4095996.93250917
8629,4691911.90839156
8630,4158224.27330375
8631,4715446.99863718
8632,5665717.01444078
8633,4426634.65315386
8634,4376690.89196147
8635,4404185.27624816
8636,4828726.38765503
8637,3419092.07236136
8638,4114654.58269305
8639,4634426.73714664
8640,4719501.80782638
8641,4924846.87117778
8642,4996211.1955398
8643,4860745.36679291
8644,3730212.33655533
8645,4651672.48260257
8646,3647845.24270147
8647,3604324.87943665
8648,4723545.99809352
8649,4792289.77643014
8650,4933396.25406788
8651,4407928.66115749
8652,5514242.90568339
8653,4794175.50925822
8654,4062376.90391119
8655,3719740.50285564
8656,4445528.02370323
8657,5251496.69195521
8658,3854786.73111288
8659,4489646.16398624
8660,4435384.26383796
8661,3822742.51115897
8662,3603107.87943322
8663,3365069.90281794
8664,3511718.72527781
8665,3873846.05911258
8666,4525810.59505197
8667,5474694.61860728
8668,4324799.92288148
8669,5335369.60863878
8670,3046194.38478933
8671,4910999.62008364
8672,4385165.63238175
8673,4056534.61333398
8674,4396398.81058147
8675,3109641.55138017
8676,5032851.32599934
8677,3440293.2728485
8678,5324837.04858592
8679,4819878.80759311
8680,3947507.2464528
8681,5071907.38302675
8682,4481441.47816908
8683,4001497.04424643
8684,3434587.36249808
8685,2504331.84297003
8686,4711184.78163989
8687,2871525.07268096
8688,4357695.78168466
8689,4406644.58023954
8690,3339539.71386746
8691,4862962.98605175
8692,3398894.2173903
8693,3940664.70922523
8694,3987867.11939124
8695,4367639.04884139
8696,4367748.65429673
8697,5119267.19692843
8698,4848038.35159509
8699,4852462.75320584
8700,2584121.19581737
8701,4222623.38908672
8702,4836963.51308316
8703,4800433.27186426
8704,4316184.66305376
8705,3952242.65940215
8706,2943140.67688369
8707,4819272.16299783
8708,5033851.97981009
8709,4711057.9297013
8710,3186640.05704702
8711,4051807.45075904
8712,4497937.70447695
8713,4134544.34017507
8714,3302566.4922173
8715,4573060.78958004
8716,4798790.70208422
8717,5560923.29519017
8718,3513853.20118497
8719,3548332.40651989
8720,4491491.04474915
8721,5112472.40501144
8722,4743517.2157781
8723,2821081.39452079
8724,2552497.06830596
8725,4077000.94402122
8726,3949344.54725698
8727,4021352.08215066
8728,4048583.06697817
8729,2845147.86726357
8730,3072850.41941522
8731,4763569.72079343
8732,3361440.60158608
8733,4978463.08388943
8734,3609888.70142569
8735,5391604.95330139
8736,3316468.2961663
8737,5456878.88579192
8738,4644640.80530078
8739,4165349.43077064
8740,3534707.41549868
8741,4242122.55623685
8742,4818861.35970166
8743,4598751.64830967
8744,4084723.46141232
8745,3653567.03559456
8746,4099841.47622015
8747,3467926.74608561
8748,2820812.23165051
8749,3507256.17558612
8750,3302654.84495905
8751,5142334.4439569
8752,3663713.59659442
8753,4001932.43561828
8754,4488214.92167612
8755,4920161.7871216
8756,3897389.39399509
8757,4694016.00748259
8758,2715323.65170188
8759,4314245.34623374
8760,5025381.18987411
8761,3667497.58590897
8762,4389408.57768739
8763,4424287.34143673
8764,3467942.90187038
8765,4301351.98518149
8766,4798818.77616997
8767,4767481.90910882
8768,3367640.79142189
8769,4444253.75405577
8770,4521334.9055671
8771,4373453.9331505
8772,3356745.60349404
8773,5165127.81042332
8774,3217094.9196154
8775,3857255.00978887
8776,3405124.04183929
8777,4113111.75481553
8778,4575772.10393436
8779,2843334.50390176
8780,4246729.27063304
8781,4406983.66330457
8782,4066555.84491715
8783,3269354.25633859
8784,3326360.3991304
8785,2617978.61052441
8786,3415094.64232459
8787,4403932.53886389
8788,4138877.30329392
8789,3517740.21279592
8790,4597225.7995382
8791,4775395.68728452
8792,4420632.44627742
8793,3214780.92023001
8794,5519279.26183007
8795,3914998.53469824
8796,3861047.57154317
8797,3692470.92772071
8798,3772435.14258066
8799,4141757.5726196
8800,3674920.0526155
8801,3566574.33900181
8802,3602848.49155113
8803,4304835.95195926
8804,3716049.43777117
8805,4201673.1002741
8806,3330407.06945139
8807,3374101.68992122
8808,2731655.47603691
8809,4264559.79753332
8810,5594513.36108385
8811,3533909.86013947
8812,4811327.87030072
8813,3975401.93049707
8814,5066113.43653652
8815,4152859.20550121
8816,3097963.81216622
8817,5229723.32295995
8818,4372238.76944529
8819,3478236.39372487
8820,4942260.2013762
8821,3601626.90892228
8822,3952606.69990149
8823,5018204.17170224
8824,4941599.67310009
8825,3894644.52198587
8826,4275651.16465052
8827,3579458.5679323
8828,4277650.33881481
8829,4020522.04761147
8830,3961955.33166304
8831,4012192.55378404
8832,4461117.70772259
8833,4437715.97025093
8834,4284271.27778918
8835,4537453.75162517
8836,3884531.16366432
8837,3440037.44333775
8838,3892422.694743
8839,2938768.78738966
8840,4584136.84753151
8841,3244284.04232617
8842,3747868.25853317
8843,3831785.36707733
8844,5087023.526236
8845,3575503.37184217
8846,3538869.12520812
8847,3199283.20397102
8848,4390750.373402
8849,3508299.67565452
8850,4693496.52086135
8851,3522192.20260404
8852,2969138.82462954
8853,2995519.72797819
8854,2927101.77502103
8855,4350073.07934482
8856,4101479.4822316
8857,4228204.03715006
8858,4422799.33729065
8859,4464470.06706158
8860,4816542.45746947
8861,5135665.50521337
8862,2617526.09538369
8863,3308252.83620242
8864,2936942.8988066
8865,3095950.11435806
8866,4199450.18985646
8867,4509028.75930774
8868,3640272.63737879
8869,5351749.28565123
8870,4128950.66622235
8871,3267710.62083936
8872,4721349.45242924
8873,3087639.71150198
8874,5201889.30818275
8875,3095973.02209297
8876,5014139.37055185
8877,4984349.09035376
8878,3198933.53243905
8879,4230055.82264003
8880,4380506.2985004
8881,3319227.17028039
8882,4381952.56796656
8883,4565986.12401008
8884,4833587.2905113
8885,4521142.3263372
8886,4339118.80067059
8887,3602149.4079621
8888,4037425.33435671
8889,4052479.55074007
8890,4846897.65424784
8891,4750567.51024086
8892,3870601.1969356
8893,4508266.69542978
8894,4699720.92559444
8895,4178844.77204665
8896,4684864.0492068
8897,4589459.53835697
8898,4552423.2228463
8899,5079406.09700049
8900,4616573.27228912
8901,3797026.10016098
8902,3691774.42949166
8903,3503461.02237964
8904,5275386.28803172
8905,4762409.37866777
8906,4660079.96461284
8907,3717815.68459168
8908,4338623.36819529
8909,4010013.31028068
8910,4084739.28430171
8911,3430710.55610895
8912,3059603.42461004
8913,4194100.30761094
8914,4399337.69859415
8915,4013465.0087617
8916,4502077.35526131
8917,3061201.94201902
8918,4556695.17108244
8919,4159648.31547367
8920,4284429.23928914
8921,3766795.32679586
8922,4594315.97864574
8923,3429493.91722704
8924,3245452.82236715
8925,3293373.37151436
8926,3319653.12718663
8927,3644358.10911111
8928,4775074.30662888
8929,4173637.99568121
8930,3684293.84072623
8931,4240917.39181206
8932,5001538.52006527
8933,4586873.58132449
8934,3952975.63687527
8935,3422006.77228767
8936,4627182.59487486
8937,4804958.47167104
8938,4021650.65427905
8939,5368561.93082122
8940,3468991.64854292
8941,5107892.84039316
8942,3592513.1075362
8943,3996367.88238168
8944,4251382.31495804
8945,2918075.47061286
8946,4018765.81008472
8947,3661345.05066773
8948,3528490.07068638
8949,4371320.72696665
8950,2996731.73330816
8951,4241981.52458047
8952,4535980.24895407
8953,4260714.89946218
8954,3986720.71044165
8955,4732060.13136305
8956,3822334.68281029
8957,3402899.27952847
8958,3710905.74721146
8959,4157655.51985082
8960,4612678.73238981
8961,2594773.96584839
8962,2974691.85331881
8963,5030542.71037134
8964,3073030.02290881
8965,4011843.3524789
8966,4175236.7408522
8967,3331403.81599221
8968,2447298.59760441
8969,4866974.02554543
8970,3361456.97924617
8971,4666339.48586717
8972,5008492.30960527
8973,4398839.79485764
8974,4085102.81115868
8975,4216086.04653045
8976,4031921.50910745
8977,4513044.49288055
8978,4046695.10975612
8979,4457691.92106396
8980,3423536.82863586
8981,3639076.63539613
8982,3729220.15488519
8983,4294934.79877987
8984,4262894.56421031
8985,4379924.14307673
8986,3437730.0148647
8987,3621167.95394946
8988,3926564.78337448
8989,4317572.34307063
8990,4552960.92591596
8991,4434364.13520695
8992,3532252.14815458
8993,4136852.81935825
8994,3901262.60065621
8995,3988241.05847219
8996,5600240.94659212
8997,3427694.72449146
8998,4068630.88702024
8999,3685029.68509385
9000,3969640.16052689
9001,4774477.89838182
9002,2860915.35731189
9003,3656176.80519789
9004,3047407.40729315
9005,3443836.84731906
9006,4036937.79380624
9007,4920203.41681533
9008,3473203.23752171
9009,4656797.59396766
9010,4357467.23792071
9011,4379926.21368742
9012,3774024.42526309
9013,4629227.44283155
9014,4429111.11222932
9015,5213592.78082964
9016,3768229.26072148
9017,4106689.42527272
9018,5347248.2159074
9019,3406918.77289825
9020,4696183.56031034
9021,3348195.1377247
9022,4595687.12963273
9023,3855293.66755394
9024,2970286.47003119
9025,4735911.92504891
9026,5401991.84816772
9027,4167874.96135483
9028,3956520.79801163
9029,3274266.53327167
9030,5342607.91941913
9031,4209468.96879831
9032,3657388.77308861
9033,4913837.38082192
9034,3395662.24424749
9035,4774279.66974289
9036,4863219.96836108
9037,4316715.52766137
9038,3798291.56740674
9039,4549218.94708623
9040,4428626.47132061
9041,3481054.94543658
9042,4923191.76779505
9043,3317701.53829755
9044,4452112.55678378
9045,2877045.69772445
9046,4520400.04041672
9047,3989030.40970334
9048,4128334.16437422
9049,3544838.81357505
9050,3466087.77386398
9051,5378168.63502443
9052,5937558.90469517
9053,4563569.83702459
9054,4223952.37434553
9055,2637801.89033571
9056,4106802.38107774
9057,4714994.1812406
9058,3647102.01533791
9059,3069632.33221854
9060,4109891.59512126
9061,4561595.4094178
9062,3306700.16780593
9063,4555657.97560368
9064,4213858.68223473
9065,4391587.04765363
9066,3127515.9474721
9067,3027368.1807251
9068,3349691.48279948
9069,4793390.61571583
9070,4654745.55702271
9071,4613183.11257453
9072,3295417.44903567
9073,4228972.0312105
9074,5033950.67636049
9075,4824989.45842925
9076,3658459.92862382
9077,3508962.20587221
9078,3165251.13780655
9079,3869239.31033187
9080,5056737.03724438
9081,3242531.79956284
9082,3659518.42701869
9083,4704613.21058325
9084,3673542.72534385
9085,3802176.1002748
9086,4420001.45790998
9087,4246002.25191303
9088,4817782.44665746
9089,5553749.70055792
9090,4542629.32544531
9091,4581599.56572347
9092,4381499.50771787
9093,4760889.59290786
9094,4161588.16745678
9095,4980971.66853034
9096,4956116.23146386
9097,4973390.95419077
9098,3296276.55861039
9099,4914644.63261709
9100,4247296.57270567
9101,4253044.64177189
9102,3685661.73880437
9103,3063897.38358518
9104,3773502.69068552
9105,3898851.60050493
9106,3930146.4114411
9107,4296554.80738026
9108,3181838.96980172
9109,4951855.74154385
9110,4001657.91318279
9111,4611794.19588302
9112,4276605.20798667
9113,5233501.7241792
9114,4213887.4019433
9115,3975097.44471312
9116,4295037.82031966
9117,3800970.18986909
9118,4555502.93184998
9119,4219998.04123832
9120,4565583.28343297
9121,3148157.92465307
9122,4831389.51399767
9123,4496177.80753087
9124,4020732.28880982
9125,3533299.51485852
9126,4108683.12640627
9127,5471783.71473892
9128,4372433.9733755
9129,5561778.00737969
9130,4638036.98990264
9131,3802955.99853174
9132,3852093.02963165
9133,4704266.53313336
9134,3476944.47392072
9135,2806976.33650126
9136,4379334.5058538
9137,3449713.23115769
9138,3114721.76153014
9139,2835620.44852833
9140,3602167.48467992
9141,5061031.87061705
9142,3672409.23796636
9143,4291131.25332313
9144,3802827.1090181
9145,4227274.32487962
9146,2884244.10574683
9147,5129539.12980239
9148,4949144.09260113
9149,4231516.47030445
9150,3153421.62883106
9151,2979528.24571103
9152,4837448.56692524
9153,4650233.39446178
9154,4835216.24185695
9155,4080712.80993919
9156,4082056.39453818
9157,3920323.72590406
9158,4548870.8317318
9159,2884230.01817983
9160,3996905.6438172
9161,3735455.14359203
9162,3946243.50907815
9163,5204723.17183753
9164,4284207.7069232
9165,4448514.43109116
9166,5229719.06238829
9167,3255520.81884727
9168,3483196.05695571
9169,4404107.29439556
9170,3770818.76794806
9171,3493615.54972053
9172,4340519.23461441
9173,4228545.23328648
9174,4761426.5611316
9175,3903380.00644677
9176,4229730.51397035
9177,3221880.6806208
9178,4873151.42075043
9179,4933263.32550611
9180,5516118.16872052
9181,4773889.47948312
9182,3668611.70344762
9183,4458562.76687197
9184,3928543.83642518
9185,3304170.0843185
9186,3384901.73222431
9187,5095330.82394438
9188,3916573.90808801
9189,5139485.11435806
9190,4700252.42589385
9191,4261495.93435496
9192,4828587.67637146
9193,4552760.47062122
9194,4152133.84899438
9195,3800589.90329842
9196,4831401.03700278
9197,4723639.88137805
9198,3847836.71758857
9199,3819308.96976179
9200,3111420.30765402
9201,3089283.28921747
9202,5370646.7990881
9203,4532962.39749804
9204,4063919.98511477
9205,4665185.02162378
9206,3822282.76976859
9207,4828932.87760464
9208,4943135.73356766
9209,4630212.30328414
9210,3755157.44793069
9211,4310139.27909012
9212,3512545.77655124
9213,4197680.45455545
9214,3158808.50109571
9215,2698313.75163351
9216,3549239.49972293
9217,3316189.07319879
9218,4036817.52993018
9219,3139788.17888265
9220,4598351.73843138
9221,4608939.8560728
9222,4357601.72494736
9223,3987514.00030645
9224,4787089.23556364
9225,3051775.13695063
9226,5427229.54306251
9227,2878739.62246931
9228,4008166.36843318
9229,4357774.79177043
9230,3670631.13900152
9231,4152163.13441579
9232,4468223.40241292
9233,3127753.33398596
9234,4170884.96612041
9235,3968197.32371703
9236,3433364.14607672
9237,4667610.32138123
9238,3041761.02038276
9239,3525751.66771656
9240,4074665.74743317
9241,5037245.42610985
9242,4031315.90199564
9243,5261256.31654509
9244,3898715.75826829
9245,4125201.41640934
9246,4454068.28039117
9247,3495803.33782929
9248,3866908.29771749
9249,5127908.81229307
9250,3724596.12723108
9251,3857581.05101038
9252,4465940.13867158
9253,3693782.40965694
9254,3978182.5913413
9255,4471687.21242098
9256,4113894.09617141
9257,4904355.13888181
9258,4386092.68376629
9259,3557667.70046327
9260,4068643.58523392
9261,5265386.70398028
9262,3737641.91415113
9263,2920515.13800146
9264,3946771.26179456
9265,4519375.39884294
9266,3543162.64318526
9267,3979698.32942982
9268,4124637.1529672
9269,4996699.28727551
9270,4349005.1843313
9271,5052734.1943636
9272,4463213.15133564
9273,2766925.92297954
9274,3532419.87761795
9275,5112678.57363877
9276,3508793.05889174
9277,3341225.36258102
9278,5025410.82845052
9279,5200788.58902817
9280,5545941.56658366
9281,4031527.00444012
9282,3310846.39294794
9283,3791568.3573541
9284,4618802.44474509
9285,3926140.61791274
9286,4907268.39533489
9287,3774595.46784003
9288,3322605.62786426
9289,3562250.5358629
9290,4816480.66783054
9291,2932986.0189608
9292,3098378.70255636
9293,4094505.85445136
9294,2733602.61064179
9295,3666491.90333455
9296,4698346.63093835
9297,4107879.82128703
9298,3872910.77080448
9299,2788067.27462806
9300,5449409.88162398
9301,4336144.06323488
9302,4254576.48374125
9303,4131462.47465249
9304,4901869.51166438
9305,4624402.98648313
9306,3825413.36489586
9307,4948425.14301857
9308,4061713.50580955
9309,4653440.78744256
9310,4195397.34539799
9311,3180134.13008812
9312,4089687.35903196
9313,3251012.03552983
9314,4628538.5756292
9315,2705350.51781009
9316,4329502.50343542
9317,3677956.44660808
9318,5105544.47265969
9319,4708906.25008996
9320,4526902.96896886
9321,4371886.26419691
9322,5189820.85327603
9323,4839924.17584098
9324,3343387.21616898
9325,3883059.57146823
9326,4462776.12710126
9327,3989803.86785177
9328,3859531.38222369
9329,4705127.65022603
9330,4819427.26397363
9331,4486038.04112296
9332,5093142.80184327
9333,3173694.22903267
9334,4416495.30748875
9335,3348313.53569426
9336,2856632.19089627
9337,3335897.92277645
9338,4238140.7747609
9339,4123270.31808392
9340,5323781.37329127
9341,4978932.88738367
9342,4750786.44968772
9343,4066721.35465089
9344,4272140.22346957
9345,3713227.25886705
9346,3726550.2838902
9347,4271616.34974941
9348,3981519.01123348
9349,3204814.73111859
9350,4227492.37214858
9351,4103093.78036376
9352,5335629.59399613
9353,3117592.1774016
9354,3784178.0656329
9355,4198485.0680575
9356,3852711.34149514
9357,4724123.7340233
9358,4755551.53330173
9359,4727119.31629916
9360,4646065.57764528
9361,3427736.34597808
9362,3958294.49472428
9363,4879842.23976902
9364,2849673.48527063
9365,4369866.29758384
9366,4435383.11012497
9367,4444622.11504401
9368,4516335.90158564
9369,3125977.60497113
9370,3816635.09614479
9371,3478957.98007496
9372,4477321.33884421
9373,4212554.28781363
9374,4502329.92494607
9375,5021057.01589479
9376,3077797.00816457
9377,4094115.6141869
9378,4507191.52835531
9379,4527572.43973351
9380,3418683.08980815
9381,4754427.07972907
9382,3806454.08038232
9383,4486840.66362157
9384,3998603.66391458
9385,2785720.23317173
9386,2981505.55890146
9387,4593802.94551407
9388,4022875.27322858
9389,3345084.53459983
9390,4664839.96973782
9391,5116256.17713083
9392,4568930.85602838
9393,4760546.98230811
9394,4909882.98208918
9395,2872229.00366298
9396,3119027.45893167
9397,3385025.8312
9398,4819782.05583701
9399,3587860.92207523
9400,3226005.8569127
9401,4863957.28861669
9402,4407239.5840679
9403,4448639.50359644
9404,4081067.73097534
9405,4025085.31525581
9406,4488429.84226631
9407,5396993.36061038
9408,3825529.57339851
9409,3441853.52503686
9410,4750193.62513796
9411,4456227.45424261
9412,4598308.06796058
9413,4804878.52534344
9414,4097526.47962729
9415,4657800.43025997
9416,4033098.60415854
9417,4355869.00958216
9418,4528938.91970778
9419,4845107.91305548
9420,4358497.38261531
9421,4190363.56131882
9422,3760817.28302358
9423,4715934.91766162
9424,4209859.90703024
9425,4416018.51942561
9426,4099106.61078734
9427,5088132.79082578
9428,4069991.45436352
9429,3650463.16003279
9430,3520526.65186061
9431,4883820.20121283
9432,4826759.60068702
9433,5277339.34401639
9434,4983311.08627309
9435,4985465.49265169
9436,3279366.41074907
9437,4096938.86416626
9438,4598226.49317022
9439,4714775.87769078
9440,4684514.34902459
9441,4327939.94673429
9442,3881024.15908361
9443,4323240.06642955
9444,3585342.79240645
9445,4022959.02578943
9446,4777867.81316067
9447,3600270.44669721
9448,5320047.93446511
9449,3293480.18919154
9450,4154432.05090434
9451,4682586.85946178
9452,4853086.41978095
9453,3676782.21912346
9454,2699478.00378521
9455,3860679.25779202
9456,4024873.30516088
9457,4711725.44052634
